Id,Price
4253,322233.5815056832
10857,114036.35819397232
6254,188750.8842519704
14681,220717.79586884903
8080,143024.11571746966
8006,164859.79885004004
13135,180315.63900013472
4527,218947.2414148259
12688,210677.41742851833
15920,130114.7764252896
16786,119536.06738416238
16637,174792.7901046054
949,145643.317856772
10696,293032.54600531363
605,253757.16742628618
10819,207261.46524808696
9490,168590.08124039648
1813,208751.0752660518
15958,297888.7424863381
10873,386388.8953355461
14381,210381.24984454326
5745,134176.20756384733
286,294546.32916178537
14799,277963.02228155825
437,161046.0367659973
12172,91920.097090879
8534,128720.30186878263
14463,460162.46231620916
13672,173461.480661448
6720,214985.06369809693
16057,209829.74648763618
2659,450191.1246648389
11649,166112.09464034933
4478,127513.21168462961
555,340183.4453974591
4819,259074.02635356394
15188,308457.2817641152
16115,192822.4734749597
11427,104035.97901813673
15483,170207.86914069686
829,172468.81155910785
13576,268243.67210487905
13810,201388.71139101608
1052,144193.6186071508
10673,161264.39550195192
8525,366718.09902701393
13154,289140.7168893388
13856,161312.84496521243
5125,234788.75774486642
5551,214115.43456784202
14262,186361.76793944195
8872,140801.0702673081
10341,273346.5678770735
7231,139741.70898732572
10950,227625.49547209608
4031,184790.03695997995
13852,121901.69366948976
5886,253862.38533361515
859,414501.900570373
9436,183839.61614261585
13638,311857.94344412436
15337,204359.66350650007
5506,256055.07472300573
13550,111511.0208392248
12630,150229.55096514066
6466,127923.06236397619
3282,159131.06692068468
4474,149701.31989128815
138,228374.90622873552
15490,184617.09002669732
11584,235535.84856516187
13309,144274.0496186199
8860,315948.2233290992
14037,197328.63695775057
1329,236149.0547841487
2198,559960.0242660651
1210,348185.7721950277
10076,187936.5148283246
6692,322322.8042509084
6074,131634.75239682343
13921,188735.0150071982
1646,295097.6152057938
11676,195606.40304717192
683,114139.95400221247
4839,129357.08583591979
12392,141355.6413631909
5206,207205.03113673895
9104,319481.51898718346
15554,195245.86699499714
1590,220813.31345252023
7894,303376.9941799706
9286,150313.95260902433
15364,335576.38689549087
8260,259915.00186928775
5746,126621.55612539953
3357,218041.17451014085
4755,178573.2310875014
5896,128332.72807227208
16520,200636.81554551265
8880,231247.05765451925
9321,210936.0136986827
16463,158083.07227125406
4861,172640.57286794347
5687,220575.47565036768
2785,302358.1562432934
5571,246377.81062634577
11070,473778.739698907
11577,219966.13075363022
3993,169279.08215720757
10908,231457.90362154169
3696,200137.10913488353
1755,138531.98206206204
4053,217160.01277971407
11954,266101.32332746615
15294,170838.72050233223
12452,202808.70728026656
2202,149891.24047980428
13564,231553.02687080644
5134,277055.0943246763
7447,126158.80060675369
5929,144763.04683399922
16714,188302.2404921398
13005,304496.084811533
11740,236366.81073711667
3535,173813.57159103052
11837,226965.2687532444
7382,168064.65559727856
16709,218578.4176811937
5908,221847.35372059236
16333,279780.6715850277
14776,236959.82914290795
831,176800.32194081505
5944,177717.54600726208
1764,280574.70715992403
5782,141634.49050325924
7091,277793.82974105235
7871,181111.7815194512
10449,175980.04234301308
15137,105158.8272807554
2181,277284.1903053193
8667,335062.5465022222
4207,238293.74619736423
3528,192734.3829886759
5611,133536.5732564019
5894,191732.3183776013
14255,160610.0310377823
16064,115630.13385065198
5076,217029.5805974186
3537,74057.70830746046
6369,156891.775093364
1938,211945.3454699346
11844,235569.47939113536
7717,88034.31116491757
3800,398380.8499676339
6897,198868.24504879504
255,274258.17290903145
607,196722.19547237267
6368,279525.0435845446
15211,254891.92415454658
13229,159659.93425005637
6091,250520.62037531822
14260,189598.6921515567
15104,153809.52186661476
7378,88532.19448867199
12575,163318.24788135735
137,156384.5411691562
14572,219460.67142910793
12530,171821.96800376876
512,198469.33335265712
7251,288959.19432674214
4545,353810.29962549475
14928,469462.8910888322
3934,180890.66244687268
12097,356767.60044884006
10979,169980.0194448607
16455,261790.5153222384
4190,140511.6475698741
7577,304053.0847580325
11609,291286.094815272
2346,196572.02433674174
7363,250368.12940712858
13535,184629.97998127792
9864,196889.99559197022
16645,379608.52444209694
2689,350796.23236968624
5994,134103.1342035478
14493,240950.03878152213
7391,181784.85898222847
13674,258130.83707016046
7137,264941.3066741383
5438,187572.92351890221
10693,239295.11883852593
9037,350309.17457315413
14329,283611.80166210036
11660,402283.73558931233
9734,174222.16375862673
12046,188472.96410734206
11704,293365.3675711267
7843,160479.63397487038
3499,139571.68770547633
16012,84283.70997591483
15759,319769.7929587207
10884,176317.30629677407
9115,93676.23502341985
4066,381978.82872787473
12745,186034.07807009234
9627,255228.4794680058
12977,235187.34579028224
7620,98202.33866930094
11955,181969.94147652376
271,244443.77239122675
16091,276032.0245117903
2193,384984.4717668231
6190,157405.31726397155
7071,214404.70507941183
14320,99862.91482293146
15578,153387.39395217615
267,147421.89661150594
1930,211992.57095228645
7426,208494.88907441837
13890,179359.80506873655
4176,195481.02718855022
5453,181818.71153618835
5526,249757.98750539534
8780,266487.6088314491
10299,180076.67936446617
959,417028.57476487546
3458,132204.21118897293
5363,412499.0383394518
9281,169236.6718261828
8076,199814.7672414135
2492,269676.90093434573
4746,144851.08726221696
11380,189361.0214608313
10881,201125.11723852574
16392,210013.83245134604
8071,163886.8268611762
16740,125933.92911559864
4846,239055.80524722015
5299,307017.5068749846
2046,254024.87543553798
11623,234280.84936590865
6539,123278.96259493029
12234,230137.10711490858
14240,177036.37703199981
3443,129444.13955577405
2127,219737.9209951531
11259,147876.91162542658
7889,129899.47191409544
16655,229766.6550824075
15790,134393.50639119686
3686,128695.45573543217
4392,164176.9581624752
3103,248320.33195938438
7047,192989.3168556423
13014,329229.21927680995
11269,415317.6608809237
4304,392510.8584584739
13513,209374.3953220485
12969,104382.44160605501
6966,206868.28559343022
8883,118771.66987530031
6064,203894.4746482113
12341,193016.40803959942
10107,298058.9380711674
130,183484.8570024665
2406,350911.5912084371
6089,256784.98195052054
316,119506.3171390002
15812,259056.5328633044
7053,401228.0940011724
14691,302526.86519178445
11881,167384.68073628336
13503,166490.3024807909
9569,191253.62172602338
9846,309166.28219653206
14415,185830.61659056522
14873,205389.03019175192
11180,311739.1571441417
7256,185394.87702391777
3721,211467.36350339872
1211,210270.85454068292
14887,234431.0981117813
16220,398698.67224541114
15451,179863.1771178313
1602,273419.08235841343
8917,331263.23680552456
15595,127396.86527575027
15242,181078.17633931272
3957,255892.99685887547
14923,88154.3636018762
3087,168689.48423341336
12959,422241.0484010089
13631,157517.54204742252
12704,296203.29923016165
15197,176902.10820215454
12599,199002.59373362822
8761,195526.27110122363
13013,179096.9389747554
3464,197974.99513826406
2366,163822.82145506283
10845,151122.35494831338
8092,187683.8525982908
10528,228033.2365819552
7132,183937.77588107975
8958,182749.65367630814
7959,120491.33148111342
4847,219369.29493488354
1477,390783.556372472
8264,319096.07548283064
10048,144400.83344159485
10492,256173.45301081962
3859,405120.5653186205
8676,481076.55882263
8146,246402.61306120802
1619,264831.9584650343
12609,109597.13860016281
11001,203718.37604658678
3644,220663.51146122144
8362,324239.21557186934
537,152130.78802893238
1298,159935.1743506093
1023,288480.044858596
8659,228064.18135374397
11538,210629.7238447162
16036,162683.37830728464
2392,335410.5636571684
12099,387289.9347349236
12935,146415.5395076315
1050,135252.70860884362
3068,227240.11884682422
2083,153819.05102527057
7652,228591.77012517312
8696,258699.49573643086
11183,401667.64735644887
11386,155580.92000175308
10752,354589.04829706287
3371,312558.78538343584
4149,193252.04324904375
16775,184583.40806981048
12187,172399.4601261596
14421,254833.89656824156
13693,199627.29342224204
6560,230796.7681133043
3497,192950.66374817042
3396,163584.5148205798
1223,217168.91145293906
14796,183327.98097138267
16190,283398.0903880708
6060,297434.0439056431
10111,189310.73537065426
10983,174450.1964244047
11228,210545.05906107996
13208,273563.2443625215
525,434316.29362183117
6923,167524.61725671068
6785,182591.6817470704
3731,238259.146332932
16577,234899.8467954534
6518,211367.3646004074
6610,176205.0878550813
5509,128074.78075144193
9942,298987.26419290435
10148,238167.03190004098
5351,136104.61716108798
11029,104200.80131816806
6561,138198.13498452707
10056,153263.30689647995
13913,170441.742224412
1906,167612.19607783586
5081,179400.27059852067
6341,337401.3538043565
1859,178482.46182609574
3336,222752.2334118939
14163,145329.02268971692
6204,356111.37079738744
13285,201874.326177914
11492,208952.98716470567
14596,112076.04090970999
4696,355057.11645359575
4771,280742.2221017907
11296,137829.360230316
5851,170818.16992712228
2850,201916.95740539738
10011,160882.99267449632
5988,162076.4364351005
2316,71430.60480596068
3211,190557.75038591123
13525,159602.5281793967
6383,133504.98330950653
1420,189732.38331469882
11748,257097.3471361884
4222,239784.27939697314
8363,185920.64338805462
4412,237687.03165227614
14384,153636.18139893454
9844,170277.7764290029
9315,221552.41428158636
11604,218252.53682641557
10644,218232.97949588692
12995,185180.48515406347
16615,337077.24050899036
1959,208618.34714152335
14562,195498.57563251766
11934,211942.0945168489
8494,169635.28386619024
4255,202627.02873823137
13000,180333.35970189064
2461,364709.74168920703
13661,206931.75795615802
2886,236710.9116436119
519,184347.77913733892
5440,202980.5582963688
10353,157863.5935622765
12305,181472.09614104984
2983,223299.06928335942
12032,203843.66047795807
743,244449.68067807253
8250,113415.14849936731
7890,171687.9619899757
4722,412337.09778769
15358,187210.899816771
4183,185948.47798192795
3970,265821.0285101369
303,184048.31638257526
2207,220729.2626348858
4022,166593.60799558714
1132,180013.5996876892
12278,175355.62721123354
9280,142046.33613159318
14940,463634.18610544753
6413,180260.2151372549
15213,340755.71465516917
9656,246263.17976579032
12036,285649.0934867867
3151,180840.34620056217
15530,178491.97545666737
13263,114877.38519796192
6750,175082.58491152473
11488,387798.4571024814
9532,169677.21933407543
8462,189415.18281900845
11494,348799.3946491962
10270,130304.95286041505
5476,104170.51235172951
12486,397738.07191588887
5501,109367.32730648646
15871,293756.0984796767
14733,182784.8660192254
6103,239997.85062031145
7911,216333.85953143451
4359,279617.4993862739
9595,161173.42543597144
13851,255654.2591724681
7854,177927.2150789386
8684,187045.1211016074
15239,256636.2547943826
10012,203275.6827234489
14995,338073.68074341427
9791,167634.83380469427
5567,194188.17331154013
10883,170871.76753894557
25,172148.0135941127
939,174327.03173865477
9919,181643.48446954667
6321,241123.84382494897
16767,362171.84569806396
16464,103691.98436801604
3170,182491.44907635197
1522,124450.96294462202
5138,322952.19439945533
797,151351.34275557756
14586,82427.26371299874
2872,208686.85241186805
4259,220835.81636894002
16616,252461.75386442273
16512,174502.49467881722
9663,237051.65627657835
245,206812.61172664326
16369,210004.35137767997
5254,397160.8121891095
8672,148714.01416340956
8004,240517.21512548224
3109,238014.94957801144
2588,337620.86664388643
8814,316140.0080866839
15888,145607.1793878522
14668,124197.1594129972
13432,440939.5328933029
7981,73114.3154813869
2048,190460.92006607223
1667,165128.68097736087
2349,104668.32911407226
6136,196820.96831863685
8166,181106.31781026072
1709,374415.8622735304
14649,185231.13490456383
9187,270737.25129684113
2927,183256.64311847984
10220,149640.28502854603
6331,370860.74366761424
7044,180125.9583679177
1736,136666.87565155933
1840,88402.19893095289
4852,224669.1071952631
13311,180252.57405710107
3330,182356.58980940864
7004,367553.8337285499
12472,180061.1300759229
7664,178480.9985328022
16537,203962.12933425495
15032,420470.28532249073
5325,238663.1892667006
800,225081.20418079427
1438,177945.53787763265
3953,148780.93012538258
7135,274711.67133628216
10371,101129.68997789742
709,140648.19889897355
4836,256739.38449508333
14709,235162.40107766903
2216,266207.91549165925
11948,245530.8969864627
5221,213090.18957120873
159,301852.1993020704
15775,176889.17718949154
4818,204808.42302193752
10222,239361.39577339462
9867,215826.50026936486
11763,395884.0711835124
511,168175.91195351392
9337,170703.36096292915
15529,283642.91417583806
9134,177495.4885455724
2759,123930.14133361947
1458,174490.39022135342
13261,213412.66857854417
11772,148077.27033628235
8107,265627.9918181249
13847,183173.5893918017
14414,439027.6861457853
12833,108236.05986501272
5282,303993.0597552306
13760,226903.973040861
430,182197.21194704337
12580,175181.04141691583
10985,386051.16956768295
14321,135240.5036471465
15960,322318.3907084871
4803,230778.4988379747
6741,142627.04844110663
4046,173318.9037607286
5060,271899.4338941736
9593,272533.5380035378
8088,239644.63272681998
13888,195292.5673570068
12065,221348.36846688777
13336,208430.5839710847
2449,194252.3894234421
7499,295574.791531647
11082,146390.99584981988
211,126648.91480637953
11469,150680.43787845786
5452,137501.67407598568
7732,181409.58966901095
10080,227227.2385561652
15088,161251.32055675494
6112,207718.78435417538
7903,264924.1445913751
2249,192878.02650347678
79,195648.653394996
13941,148344.98177660533
6693,198927.41948727152
1156,319576.6174229828
3877,169652.66577590717
2864,166713.9965494309
4519,127707.30282132489
4712,157604.79791883216
4642,174763.2906754171
4766,193379.03989644462
2429,255264.1852995816
12013,274510.7782029211
12309,220239.33208933927
5505,126340.42723643834
13711,182192.87271634862
10483,380572.3648982996
1648,215612.1869121757
9391,195288.08444555599
699,221202.95208599578
7034,292246.42199498083
10415,329050.9602599607
839,226810.39958485926
7602,210001.8234309857
15682,229098.59064572625
16354,358327.25351905957
13686,177346.6160920563
5026,200679.18663253973
3081,300726.795995631
5009,179528.1178520344
4173,385203.64143395965
3228,161805.32233597475
15482,282942.47442519193
5700,218609.2649877787
6252,179556.6314881789
8207,95652.3825385745
2984,140505.1578175612
3507,396526.25288397423
15950,91190.98324986121
13377,241991.97442594726
15594,195901.7347280142
11798,217822.39212744657
13493,173020.16430147443
4976,184382.41559317266
3771,193803.1167779187
1107,173945.04582269635
16171,355273.50816357177
15257,178580.11563023351
6221,191461.8559427675
4936,191881.92806497068
6343,179983.25576463214
16109,198845.01728000972
15352,223791.01232204266
9489,186802.9126290476
14029,221484.10560974176
4879,301006.92850981205
6828,139745.83983731497
11950,102912.44722651145
14964,160832.01662172994
9074,172704.54453525928
10514,227713.61265489322
10702,173844.32601633572
3476,196865.6483623666
15469,317212.13336939184
5608,169632.21115360325
13446,486026.12308090867
1683,198533.94004813817
6759,114649.46504563704
186,241773.09019299623
7822,67756.2356425427
7017,338329.28088635113
1944,190711.93393742735
10515,237296.6469406954
2824,225222.70154855622
3649,179550.46600405115
8228,207978.10087001312
6599,395771.9518112314
9165,171861.4243497474
12316,372953.9433406782
11720,209702.35262465128
13943,173256.7739006703
15315,125432.46910429216
14812,311776.1632822863
4799,347907.3250077642
2600,256451.1806835925
5724,104305.71627121468
3033,323097.2000409495
2985,169351.32782488232
8885,152380.72821002052
12691,214368.80882689793
15079,162785.0562444236
14599,166191.08151455384
7681,237055.64772787574
5849,175380.65011850913
675,206433.82020471524
4343,158351.54041541187
3122,179322.09333766118
16602,176462.94879646623
2211,191575.6728774908
12965,142574.67749545776
11016,69520.07428123179
15756,165881.5285952681
16151,151651.26810810473
10746,136271.18737553785
14130,166815.44694990816
2231,189802.9546661808
12325,213419.01139382637
8949,318786.1256664478
2859,122066.22414991343
6797,222229.03893152217
5793,258366.97617380647
1000,275559.68775748357
7364,139458.86644373412
13802,249660.4835161486
12755,296742.65693200374
10782,178240.46228304095
13169,95606.46993657698
9007,332061.2257723172
2118,187571.0946710264
14517,206550.44092813844
3001,160092.16542924574
11913,155413.99372626693
4030,246142.75818643218
5323,175033.46005392063
3572,135688.56688856278
10290,168281.4447303097
15321,300719.85644660715
12795,172421.25405354254
8845,260273.85597037195
14559,206340.27642279546
1435,279142.2077417283
6180,188130.06862625323
10590,188909.32024352168
3889,165021.53959351667
13160,194089.5732011249
15254,205331.5439226113
2436,162935.85869077063
1770,229159.5360024403
912,317877.45849763957
12385,156933.53827818698
2188,169605.72951494978
13444,332953.33707492036
11487,238118.743655439
14836,324909.95469773473
4923,104978.35856238418
15779,132830.8687090321
8900,205006.64913355472
10932,182040.3097545448
6085,209528.4443885773
6762,118169.47313627542
1005,388169.05085353815
16552,177070.9327674474
13248,260781.1162046824
6580,187765.91428381577
10706,193445.29323140706
8539,161049.8552016129
10743,429944.7658385053
9243,113482.67665426567
10609,144566.09152821187
9638,201841.38509327683
5399,237854.0070961181
1222,333896.44321468356
4124,208373.8420408375
2131,208515.56644344062
12869,302924.9065981813
7899,142360.22021230304
3251,413793.4396651283
11088,189026.01581801262
14653,247044.68897686576
3010,283648.2866488163
12160,208143.96246178888
6288,240661.5639676219
14890,221449.08871241382
13437,176678.36820071345
2385,223300.0386914367
16650,185438.35010905124
10159,173674.68891851182
7940,265369.1966527782
12953,383671.04491428623
9803,314706.48350873444
14247,216166.66924630033
5251,135824.6503970847
14337,234060.0766098407
9967,204448.54084542565
4618,131225.83632368754
15378,436788.8014630329
8963,192178.45368920997
2472,207189.8642431186
8736,111102.2902859977
14823,110632.89974266604
8675,196628.59800289865
13596,139498.5532909053
16487,114935.16493716513
12629,232185.67159158163
11965,190635.39941839263
4136,356222.3762462961
13012,168668.70824223553
5309,224962.80370126333
517,377863.932009015
9553,165094.62466569166
10120,146469.7032390382
5991,219398.92288222015
9862,150833.37956832183
9420,191309.79916768652
4968,261545.4462392041
11904,331142.3009628885
15824,177329.42643943784
9365,129018.51004211546
14879,178896.046883243
8205,218177.07219350908
15184,125723.79883164087
1918,236163.1579405425
16013,247237.14790216615
9802,184534.04718472392
13752,240591.0018759334
16156,168551.8808142585
5194,102518.0371833547
2746,360852.333717238
15982,234174.51474256266
5605,187821.90183714707
8288,262220.6444713445
5707,425919.7610632985
7933,181398.82003144355
8324,222442.03124652553
2506,161032.24713087385
12293,134491.7428457893
10551,166948.78628804427
5346,420792.576375578
4197,237823.43434297535
3237,148251.86520392384
3390,372556.30234374735
9751,182306.20010482255
1391,245247.861120955
1928,200673.53911374745
10992,255940.0165353339
6792,328555.90335561836
5663,182724.94590502253
13280,211137.2465655987
5218,93542.64150042855
16748,266254.75225473824
15835,201993.72189227052
14850,206371.6143452517
1359,175468.63135120936
7428,209519.93977554532
4201,83617.40208210761
13089,91493.33347196747
7182,165718.51066505734
1467,432252.4694160459
9829,215543.06724721252
4344,204717.47464632418
4129,163522.80768363868
1905,172215.43284645485
93,357545.067008305
8320,186888.8222907943
12070,194169.99801020068
8290,187319.22291678548
11005,204549.32725452047
116,243263.9826845041
12275,354100.7489300612
12588,511256.4863305175
11378,170046.54707151474
10961,220458.60497482624
10251,243966.97354822897
1152,258947.0395880631
12167,188742.8546435836
11569,209082.48025007432
4141,383172.0870578967
7614,113574.67636969217
13805,97840.68723481333
14680,160587.92146017373
13543,377327.58624388865
6786,188175.35949661542
13529,179509.47679413296
9158,101031.54813215356
5360,195983.26706208527
6098,241319.06328763638
11174,214398.79132329221
307,162900.0829509463
1892,201841.42150877378
6948,297484.683294735
2227,151499.62833400763
12790,268899.1321467032
3653,189971.01042940308
2912,231195.0768160566
16735,115157.26387049358
5446,189356.46383257612
8532,219302.86665212834
10311,344472.83978160575
10051,184071.7080919281
918,170945.36920471193
2766,140169.2686467764
734,229022.17214470764
6882,402672.5500805759
15971,168064.40808754362
1735,324085.0531203813
442,198958.33361230235
7228,240058.8207207859
507,206431.7642730549
8461,226313.53993323128
4514,298347.06028149626
4133,160511.1656400079
14803,179069.37812049533
14297,264138.1780378465
9924,230664.90056001808
13797,289835.95315403433
8497,259550.25183277891
8729,132004.83454843017
16046,167400.87483624532
15087,188142.04810518274
2874,182019.93665127276
7415,224455.47178119535
13893,186998.55106589754
12611,139835.14819227785
7779,252060.58090223302
8221,191465.60037248326
7790,158665.24670831166
12728,376889.6640143211
3372,180860.00043417717
12845,175154.7609872244
13107,268944.99998852535
2475,252457.93242315884
5820,150612.93228748546
14505,107454.31445514604
382,163230.98949427225
1339,173629.56467202905
4940,213626.09374025266
1481,68098.82537703322
9025,303557.98847199476
14636,172645.46280353674
10668,110368.58426267585
2025,212773.08369051002
2910,174797.5718519066
5836,195194.11634290608
3444,129544.601321341
11165,196291.447929291
16000,198520.89817143494
5281,399970.56313038676
15350,266064.23104096873
7321,236266.1024991337
2863,224998.946354097
3563,138222.94148834376
5094,235239.5540111242
1027,234229.66039957467
7953,258694.93691320968
1788,218657.28174463531
11061,182231.16439370756
1839,310753.8006826698
7766,187828.59416929583
2250,209613.6548071818
14701,145772.12784480533
13149,259772.142711071
14040,191471.08985529243
13370,255906.04586481935
9312,438778.78621326975
10493,164704.3871875679
11985,207208.3583206014
2698,211396.14551320128
4659,172193.40032398928
3002,157442.30413765166
4795,236597.85998862167
3986,129496.8318126892
1753,454782.18005485786
6681,200133.97876767276
14801,195949.27428959447
14252,293948.1614499333
5017,145855.83003562878
12267,269723.0461148682
10681,162568.96684484297
10800,169147.15070563823
13910,151228.14262153176
355,218662.0488626815
12255,159451.32774243786
10435,218872.24785376617
13840,295806.8641149038
7656,389998.0632316021
1659,180802.73822988564
2333,155358.74763810704
4580,316898.5775739012
12699,71661.51857459803
9974,167490.3610280501
14083,271884.39485112
15347,390810.9968553349
1473,299467.340712522
4984,241874.81608262195
9203,184323.121547483
5806,177632.40581015003
5590,188630.00991461205
4509,273014.1069624957
763,223785.90842552137
3067,308892.61752013036
1143,326425.6665950161
15403,218669.01325809368
10793,221249.86578799682
4849,69376.69229528193
10717,188456.52181904088
5430,182568.85620821995
5874,427933.12362902786
11286,191436.43207363394
4407,131717.47993779977
11998,228155.96065358666
1131,240479.14833017666
11920,260957.23131920485
12404,326057.5240845867
6552,184422.6837949954
8459,207698.35772403565
4704,215193.86102534318
13883,186829.50627019614
13830,167767.82475567097
13273,210768.5257777103
11323,148909.33068298842
13257,116540.84727862499
15846,185081.39080689554
9132,310928.4918152912
2909,66676.49357874908
15927,185997.15474561596
16500,270435.6393118736
15974,167675.66641518052
1278,180571.44071028565
2893,196063.39908949417
16128,181045.3377582947
12794,230996.12632688283
1341,325725.61429165595
9219,260776.2761920929
2982,181350.2289960687
3113,171095.67965997718
14358,171558.82728616122
295,172814.3853456756
732,269195.7636437457
14926,168661.12883057204
9155,463880.85138913844
2045,185032.0911038405
3879,274254.5970166074
5361,325296.28177031735
9750,392059.19721626805
1711,210779.88987871545
13269,147145.7535111306
7020,176658.8177761479
832,164739.97265539295
4009,196695.44913639955
5184,269268.75969937886
13844,196877.70320108946
12471,258206.55864494917
1294,213457.31786475948
6058,237665.52081358188
15614,122657.7908042002
7214,243714.44454262394
9841,224626.48548655325
4639,216703.25666970725
5018,191449.90509664183
1139,186264.8900599458
2896,116678.1256940231
7987,189326.83776192155
13272,270792.3302166495
13454,182081.14157320056
14287,156477.70340182883
414,391280.59094569343
1524,113229.8679816923
5818,132744.1788001084
973,177595.0213033322
2888,244327.90630915586
6269,399192.8928075976
7343,156492.0078411921
14834,175052.66027700584
10672,314877.7831605519
2595,185183.63739774856
12843,179751.30538693847
8973,118880.53639725473
13539,395412.1754534534
12351,128979.61958083305
12322,176686.44533886336
13659,463216.43077816523
14758,145039.64770203136
14157,204886.55450279627
9874,117265.80842351916
11513,133006.40079807548
5034,196302.74966689647
6779,297746.6904732429
8009,299970.8962217227
891,283924.01668059704
6663,198253.22447255126
11506,232469.74772832036
4740,285973.8498294212
9254,301407.96152813494
2609,201081.5179197932
13601,127791.50536219207
3862,207589.64700283657
16490,196722.27106084194
8819,214609.31139501536
6836,186140.2015654643
16232,167071.09690591713
15988,135793.93079077796
6009,190789.5470513468
15339,164213.90183122523
2953,124915.02131313644
8340,183425.72060740917
8723,196298.49364606154
6760,225220.06300827337
7960,128919.56792031109
13358,349130.67619141855
2009,77659.17676500765
9977,199366.59365754106
12445,330323.9089110025
11130,266447.5669268483
9205,339040.72186816816
9078,229671.80226524622
8317,169995.35078861375
13108,290162.5127960403
15196,199458.34545932544
12406,158290.90607216445
5946,128458.47155208638
5538,249371.01832453863
16264,231248.59063691355
3752,221332.1194348388
13995,180077.38415397765
181,227271.06362497303
13304,194177.55426809238
4262,208617.48517201986
11552,214059.26096170908
817,419871.1259816889
1198,195203.15952299768
16535,68609.74698064316
450,182977.45984103312
13207,181819.53114052527
1551,192484.46018712193
250,197670.6054208201
11528,174857.69138663443
16350,171757.46314454876
4573,146360.08397293152
7990,428052.74449713685
2372,192246.59952028468
193,191604.56394485274
8713,217055.6340544635
7617,323558.55232569575
1215,127363.68328843254
3107,208908.55836046636
8756,109114.17055077644
15942,151766.92937528514
7540,308280.65876979963
14629,151847.2651484694
8109,189645.307873348
10816,399590.03970334894
10205,333495.72771764017
4462,185863.98745373404
9908,182484.1284894258
11376,204000.70509108127
16108,210221.59797375672
13832,128040.3937556726
3744,206499.14747490527
15265,130633.97034084497
5422,410904.63739567704
2941,197250.7790675537
15866,160121.15362898572
15172,331281.6423545136
15904,201860.94527734598
5679,241919.00019857683
5825,286860.7353771838
3958,325651.62165778346
8591,277866.74947675614
1475,311625.357736247
2397,241274.1075607739
12419,232934.0439643423
7533,148675.14436815557
10339,226943.2863715081
8760,163637.71637913238
13040,131178.41135145826
5620,171609.29185932863
4840,171247.38423070768
10464,181059.8386088626
7543,181344.32011497836
1320,93371.64139688088
2272,110443.65670284047
6550,114239.8794385252
4518,273443.2259254087
2340,233608.01347064634
1484,183180.84464795463
1233,170946.71146576403
12897,275262.7853026653
15344,187512.84557511332
7061,191782.42829043572
13807,211520.3543617135
487,165236.57241826697
12297,177112.51208917698
13452,191145.95610674753
5624,195477.87251256526
4483,128686.7302009604
265,200760.28262847598
503,195599.2057196144
8919,267053.2654927338
3102,120650.344022996
5190,366780.84776956274
7699,197457.63156605719
15080,217577.20570381623
2439,264764.79537079146
4387,214399.36079892472
7427,149355.0436595706
16056,185293.63561927964
14546,363836.0215597254
12353,182913.09152883585
6991,274188.97424867
18,247042.45721881033
459,320460.6437889026
433,246258.4444539649
12001,350441.7203564732
4428,118527.23858991168
2650,163003.08023927672
5652,149475.73107181842
9455,424071.5005694166
469,273197.51520636
14997,185428.63243770914
624,144475.79065150622
798,212757.3232035624
12317,145861.58758033204
9011,200580.13743100376
2923,408478.62469308195
7130,146754.10105224085
1616,115239.17875621324
134,234670.20678445417
7463,339821.61130474816
15732,333091.572325187
3275,262118.4653117367
6621,206501.1272647778
10570,205091.99376096413
6105,164083.00156782172
6858,213328.33542204322
1929,260413.4383831416
14583,129227.83470564375
354,197060.998597438
6378,159062.6434260328
13192,74597.77102819945
3602,378086.4902498818
9148,280270.74023567204
5459,231850.02861368618
12800,227534.67782454222
11077,211877.47883252118
7301,368911.3434765551
10775,326351.433622993
15009,141347.16588478856
8770,260146.33907532212
9996,300245.6195725738
6810,159088.78662176596
11364,238053.07885355374
7252,132474.180373513
5910,242046.23061145548
13187,301071.11053525785
14678,189968.59238553324
426,186734.20638024935
4099,207983.49280942185
13496,170908.7030926028
8005,207919.30460050626
9467,282098.8797059688
6732,163777.36872742657
11617,163269.0614412838
5439,207203.4873994212
14195,125997.85113362485
10131,281031.68370846595
12788,147702.8728345262
13988,414783.9414711824
12153,234001.7169714402
6270,260577.03104100798
10988,162633.49308305955
8,330922.1019882435
146,255980.8726041591
3764,394197.96510483295
5118,396083.0224754489
11023,205976.7887855011
2951,152661.64335498356
10101,161525.56116481873
4729,213142.00929164496
8148,189394.1512258277
15305,417246.430096853
8325,178646.0181925971
1935,401547.8658513923
2839,158319.54679625275
1845,152580.50114644205
2842,204466.80484257787
14019,191362.89642982188
11188,242266.23198451582
15199,145696.93923295385
12563,162967.3047201484
5231,309279.8011514594
7555,190021.3036187823
10436,190819.28942380552
14610,386851.56557673914
5912,224933.26316534306
12443,196646.64080674778
15918,95816.31260810356
11051,315491.03187881847
2714,278433.8386447748
10766,257011.4361399353
15508,202671.67085754132
12118,308236.6039325794
9160,162196.01509053877
12019,177847.51918405262
12062,247455.9767822685
9176,295421.56875668216
6135,302285.0394371257
6563,145677.50974121652
5962,158983.1207941826
5783,324350.9771390172
2580,191529.42870845617
802,246197.95487506234
956,308398.5949711202
8690,195041.92495356486
1228,186029.5713007989
15046,286716.4773996707
5603,269062.8024082019
5199,145455.90657388142
3842,173854.62348769998
7671,389302.49668245687
5214,111739.41903246666
4381,409002.0517732293
4620,201944.09493892128
6289,276393.8066036706
2692,354959.9115919185
